"Ix","Iz"
5.01e-06,-2.037e-06
5.08e-06,-2.037e-06
5.15e-06,-2.037e-06
5.22e-06,-2.037e-06
5.295e-06,-2.037e-06
5.365e-06,-2.037e-06
5.44e-06,-2.037e-06
5.515e-06,-2.037e-06
5.595e-06,-2.037e-06
5.67e-06,-2.037e-06
5.75e-06,-2.037e-06
5.83e-06,-2.037e-06
5.915e-06,-2.037e-06
5.995e-06,-2.037e-06
6.08e-06,-2.037e-06
6.165e-06,-2.037e-06
6.25e-06,-2.037e-06
6.335e-06,-2.037e-06
6.425e-06,-2.037e-06
6.515e-06,-2.037e-06
6.605e-06,-2.037e-06
6.695e-06,-2.037e-06
6.79e-06,-2.037e-06
6.885e-06,-2.037e-06
6.98e-06,-2.037e-06
7.075e-06,-2.037e-06
7.175e-06,-2.037e-06
7.275e-06,-2.037e-06
7.375e-06,-2.037e-06
7.48e-06,-2.037e-06
7.585e-06,-2.037e-06
7.69e-06,-2.037e-06
7.795e-06,-2.037e-06
7.905e-06,-2.037e-06
8.015e-06,-2.037e-06
8.125e-06,-2.037e-06
8.24e-06,-2.037e-06
8.355e-06,-2.037e-06
8.47e-06,-2.037e-06
8.59e-06,-2.037e-06
8.71e-06,-2.037e-06
8.83e-06,-2.037e-06
8.955e-06,-2.037e-06
9.075e-06,-2.037e-06
9.205e-06,-2.037e-06
9.33e-06,-2.037e-06
9.46e-06,-2.037e-06
9.595e-06,-2.037e-06
9.725e-06,-2.037e-06
9.865e-06,-2.037e-06
1e-05,-2.037e-06
1.014e-05,-2.037e-06
1.028e-05,-2.037e-06
1.0425e-05,-2.037e-06
1.057e-05,-2.037e-06
1.0715e-05,-2.037e-06
1.0865e-05,-2.037e-06
1.1015e-05,-2.037e-06
1.117e-05,-2.037e-06
1.1325e-05,-2.037e-06
1.1485e-05,-2.037e-06
1.1645e-05,-2.037e-06
1.1805e-05,-2.037e-06
1.197e-05,-2.037e-06
1.2135e-05,-2.037e-06
1.2305e-05,-2.037e-06
1.2475e-05,-2.037e-06
1.265e-05,-2.037e-06
1.2825e-05,-2.037e-06
1.3005e-05,-2.037e-06
1.3185e-05,-2.037e-06
1.337e-05,-2.037e-06
1.3555e-05,-2.037e-06
1.3745e-05,-2.037e-06
1.3935e-05,-2.037e-06
1.413e-05,-2.037e-06
1.4325e-05,-2.037e-06
1.4525e-05,-2.037e-06
1.473e-05,-2.037e-06
1.4935e-05,-2.037e-06
1.514e-05,-2.037e-06
1.5355e-05,-2.037e-06
1.5565e-05,-2.037e-06
1.5785e-05,-2.037e-06
1.6005e-05,-2.037e-06
1.6225e-05,-2.037e-06
1.645e-05,-2.037e-06
1.668e-05,-2.037e-06
1.6915e-05,-2.037e-06
1.715e-05,-2.037e-06
1.739e-05,-2.037e-06
1.763e-05,-2.037e-06
1.7875e-05,-2.037e-06
1.8125e-05,-2.037e-06
1.8375e-05,-2.037e-06
1.863e-05,-2.037e-06
1.889e-05,-2.037e-06
1.9155e-05,-2.037e-06
1.942e-05,-2.037e-06
1.969e-05,-2.037e-06
1.9965e-05,-2.037e-06
2.025e-05,-2.037e-06
2.055e-05,-2.037e-06
2.08e-05,-2.037e-06
2.11e-05,-2.037e-06
2.14e-05,-2.037e-06
2.17e-05,-2.037e-06
2.2e-05,-2.037e-06
2.23e-05,-2.037e-06
2.26e-05,-2.037e-06
2.295e-05,-2.037e-06
2.325e-05,-2.037e-06
2.355e-05,-2.037e-06
2.39e-05,-2.037e-06
2.425e-05,-2.037e-06
2.455e-05,-2.037e-06
2.49e-05,-2.037e-06
2.525e-05,-2.037e-06
2.56e-05,-2.037e-06
2.595e-05,-2.037e-06
2.635e-05,-2.037e-06
2.67e-05,-2.037e-06
2.705e-05,-2.037e-06
2.745e-05,-2.037e-06
2.785e-05,-2.037e-06
2.82e-05,-2.037e-06
2.86e-05,-2.037e-06
2.9e-05,-2.037e-06
2.94e-05,-2.037e-06
2.98e-05,-2.037e-06
3.025e-05,-2.037e-06
3.065e-05,-2.037e-06
3.11e-05,-2.037e-06
3.15e-05,-2.037e-06
3.195e-05,-2.037e-06
3.24e-05,-2.037e-06
3.285e-05,-2.037e-06
3.33e-05,-2.037e-06
3.375e-05,-2.037e-06
3.425e-05,-2.037e-06
3.47e-05,-2.037e-06
3.52e-05,-2.037e-06
3.57e-05,-2.037e-06
3.62e-05,-2.037e-06
3.67e-05,-2.037e-06
3.72e-05,-2.037e-06
3.77e-05,-2.037e-06
3.825e-05,-2.037e-06
3.88e-05,-2.037e-06
3.93e-05,-2.037e-06
3.985e-05,-2.037e-06
4.04e-05,-2.037e-06
4.1e-05,-2.037e-06
4.155e-05,-2.037e-06
4.215e-05,-2.037e-06
4.27e-05,-2.037e-06
4.33e-05,-2.037e-06
4.39e-05,-2.037e-06
4.455e-05,-2.037e-06
4.515e-05,-2.037e-06
4.58e-05,-2.037e-06
4.64e-05,-2.037e-06
4.705e-05,-2.037e-06
4.77e-05,-2.037e-06
4.84e-05,-2.037e-06
4.905e-05,-2.037e-06
4.975e-05,-2.037e-06
5.045e-05,-2.037e-06
5.115e-05,-2.037e-06
5.185e-05,-2.037e-06
5.255e-05,-2.037e-06
5.33e-05,-2.037e-06
5.405e-05,-2.037e-06
5.48e-05,-2.037e-06
5.555e-05,-2.037e-06
5.635e-05,-2.037e-06
5.71e-05,-2.037e-06
5.79e-05,-2.037e-06
5.87e-05,-2.037e-06
5.955e-05,-2.037e-06
6.035e-05,-2.037e-06
6.12e-05,-2.037e-06
6.205e-05,-2.037e-06
6.29e-05,-2.037e-06
6.38e-05,-2.037e-06
6.47e-05,-2.037e-06
6.56e-05,-2.037e-06
6.65e-05,-2.037e-06
6.745e-05,-2.037e-06
6.835e-05,-2.037e-06
6.93e-05,-2.037e-06
7.03e-05,-2.037e-06
7.125e-05,-2.037e-06
7.225e-05,-2.037e-06
7.325e-05,-2.037e-06
7.43e-05,-2.037e-06
7.53e-05,-2.037e-06
7.635e-05,-2.037e-06
7.745e-05,-2.037e-06
7.85e-05,-2.037e-06
7.96e-05,-2.037e-06
8.07e-05,-2.037e-06
8.185e-05,-2.037e-06
8.295e-05,-2.037e-06
8.41e-05,-2.037e-06
8.53e-05,-2.037e-06
8.65e-05,-2.037e-06
8.77e-05,-2.037e-06
8.89e-05,-2.037e-06
9.015e-05,-2.037e-06
9.14e-05,-2.037e-06
9.27e-05,-2.037e-06
9.395e-05,-2.037e-06
9.53e-05,-2.037e-06
9.66e-05,-2.037e-06
9.795e-05,-2.037e-06
9.93e-05,-2.037e-06
0.0001007,-2.037e-06
0.0001021,-2.037e-06
0.0001035,-2.037e-06
0.00010495,-2.037e-06
0.0001064,-2.037e-06
0.0001079,-2.037e-06
0.0001094,-2.037e-06
0.00011095,-2.037e-06
0.00011245,-2.037e-06
0.00011405,-2.037e-06
0.00011565,-2.037e-06
0.00011725,-2.037e-06
0.00011885,-2.037e-06
0.00012055,-2.037e-06
