"Iy","Iz"
-2.095e-05,-0.02034
-2.125e-05,-0.02034
-2.155e-05,-0.02034
-2.185e-05,-0.02034
-2.215e-05,-0.02034
-2.245e-05,-0.02034
-2.275e-05,-0.02034
-2.31e-05,-0.02034
-2.34e-05,-0.02034
-2.375e-05,-0.02034
-2.405e-05,-0.02034
-2.44e-05,-0.02034
-2.475e-05,-0.02034
-2.51e-05,-0.02034
-2.545e-05,-0.02034
-2.58e-05,-0.02034
-2.615e-05,-0.02034
-2.65e-05,-0.02034
-2.69e-05,-0.02034
-2.725e-05,-0.02034
-2.765e-05,-0.02034
-2.8e-05,-0.02034
-2.84e-05,-0.02034
-2.88e-05,-0.02034
-2.92e-05,-0.02034
-2.96e-05,-0.02034
-3e-05,-0.02034
-3.045e-05,-0.02034
-3.085e-05,-0.02034
-3.13e-05,-0.02034
-3.175e-05,-0.02034
-3.215e-05,-0.02034
-3.26e-05,-0.02034
-3.31e-05,-0.02034
-3.355e-05,-0.02034
-3.4e-05,-0.02034
-3.45e-05,-0.02034
-3.495e-05,-0.02034
-3.545e-05,-0.02034
-3.595e-05,-0.02034
-3.645e-05,-0.02034
-3.695e-05,-0.02034
-3.745e-05,-0.02034
-3.8e-05,-0.02034
-3.85e-05,-0.02034
-3.905e-05,-0.02034
-3.96e-05,-0.02034
-4.015e-05,-0.02034
-4.07e-05,-0.02034
-4.125e-05,-0.02034
-4.185e-05,-0.02034
-4.245e-05,-0.02034
-4.3e-05,-0.02034
-4.36e-05,-0.02034
-4.42e-05,-0.02034
-4.485e-05,-0.02034
-4.545e-05,-0.02034
-4.61e-05,-0.02034
-4.675e-05,-0.02034
-4.74e-05,-0.02034
-4.805e-05,-0.02034
-4.87e-05,-0.02034
-4.94e-05,-0.02034
-5.01e-05,-0.02034
-5.08e-05,-0.02034
-5.15e-05,-0.02034
-5.22e-05,-0.02034
-5.295e-05,-0.02034
-5.365e-05,-0.02034
-5.44e-05,-0.02034
-5.515e-05,-0.02034
-5.595e-05,-0.02034
-5.67e-05,-0.02034
-5.75e-05,-0.02034
-5.83e-05,-0.02034
-5.915e-05,-0.02034
-5.995e-05,-0.02034
-6.08e-05,-0.02034
-6.165e-05,-0.02034
-6.25e-05,-0.02034
-6.335e-05,-0.02034
-6.425e-05,-0.02034
-6.515e-05,-0.02034
-6.605e-05,-0.02034
-6.695e-05,-0.02034
-6.79e-05,-0.02034
-6.885e-05,-0.02034
-6.98e-05,-0.02034
-7.075e-05,-0.02034
-7.175e-05,-0.02034
-7.275e-05,-0.02034
-7.375e-05,-0.02034
-7.48e-05,-0.02034
-7.585e-05,-0.02034
-7.69e-05,-0.02034
-7.795e-05,-0.02034
-7.905e-05,-0.02034
-8.015e-05,-0.02034
-8.125e-05,-0.02034
-8.24e-05,-0.02034
-8.355e-05,-0.02034
-8.47e-05,-0.02034
-8.59e-05,-0.02034
-8.71e-05,-0.02034
-8.83e-05,-0.02034
-8.955e-05,-0.02034
-9.075e-05,-0.02034
-9.205e-05,-0.02034
-9.33e-05,-0.02034
-9.46e-05,-0.02034
-9.595e-05,-0.02034
-9.725e-05,-0.02034
-9.865e-05,-0.02034
-0.0001,-0.02034
-0.0001014,-0.02034
-0.0001028,-0.02034
-0.00010425,-0.02034
-0.0001057,-0.02034
-0.00010715,-0.02034
-0.00010865,-0.02034
-0.00011015,-0.02034
-0.0001117,-0.02034
-0.00011325,-0.02034
-0.00011485,-0.02034
-0.00011645,-0.02034
-0.00011805,-0.02034
-0.0001197,-0.02034
-0.00012135,-0.02034
-0.00012305,-0.02034
-0.00012475,-0.02034
-0.0001265,-0.02034
-0.00012825,-0.02034
-0.00013005,-0.02034
-0.00013185,-0.02034
-0.0001337,-0.02034
-0.00013555,-0.02034
-0.00013745,-0.02034
-0.00013935,-0.02034
-0.0001413,-0.02034
-0.00014325,-0.02034
-0.00014525,-0.02034
-0.0001473,-0.02034
-0.00014935,-0.02034
