"Ix","Iz"
0.004995,-0.0001813
0.00508,-0.0001842
0.00516,-0.0001871
0.005245,-0.00019
0.00533,-0.0001928
0.005415,-0.0001957
0.005505,-0.0001988
0.005595,-0.000203
0.005685,-0.000205
0.00578,-0.000208
0.00587,-0.000212
0.005965,-0.000215
0.006065,-0.000218
0.006165,-0.000222
0.006265,-0.000226
0.006365,-0.000229
0.00647,-0.000233
0.006575,-0.000237
0.00668,-0.00024
0.00679,-0.000244
0.0069,-0.000248
0.00701,-0.000252
0.007125,-0.000256
0.00724,-0.00026
0.00736,-0.000265
0.00748,-0.000269
0.0076,-0.000273
0.007725,-0.000278
0.00785,-0.000282
0.00798,-0.000287
0.00811,-0.000292
0.00824,-0.000296
0.008375,-0.000301
0.00851,-0.000306
0.00865,-0.000311
0.00879,-0.000316
0.00893,-0.000322
0.009075,-0.000327
0.009225,-0.000332
0.009375,-0.000338
0.00953,-0.000343
0.00968,-0.000349
0.00984,-0.000355
0.01,-0.000361
