"Iy","Iz"
2.595e-07,-1.416e-07
2.635e-07,-1.448e-07
2.67e-07,-1.48e-07
2.705e-07,-1.509e-07
2.745e-07,-1.545e-07
2.785e-07,-1.579e-07
2.82e-07,-1.612e-07
2.86e-07,-1.646e-07
2.9e-07,-1.682e-07
2.94e-07,-1.719e-07
2.98e-07,-1.753e-07
3.025e-07,-1.796e-07
3.065e-07,-1.837e-07
3.11e-07,-1.877e-07
3.15e-07,-1.917e-07
3.195e-07,-1.962e-07
3.24e-07,-2.07e-07
3.285e-07,-2.11e-07
3.33e-07,-2.16e-07
3.375e-07,-2.21e-07
3.425e-07,-2.26e-07
3.47e-07,-2.31e-07
3.52e-07,-2.37e-07
3.57e-07,-2.43e-07
3.62e-07,-2.49e-07
3.67e-07,-2.54e-07
3.72e-07,-2.6e-07
3.77e-07,-2.67e-07
3.825e-07,-2.73e-07
3.88e-07,-2.8e-07
3.93e-07,-2.87e-07
3.985e-07,-2.93e-07
4.04e-07,-3e-07
4.1e-07,-3.08e-07
4.155e-07,-3.15e-07
4.215e-07,-3.23e-07
4.27e-07,-3.3e-07
4.33e-07,-3.39e-07
4.39e-07,-3.47e-07
4.455e-07,-3.56e-07
4.515e-07,-3.65e-07
4.58e-07,-3.74e-07
4.64e-07,-3.83e-07
4.705e-07,-3.93e-07
4.77e-07,-4.03e-07
4.84e-07,-4.13e-07
4.905e-07,-4.24e-07
4.975e-07,-4.35e-07
5.045e-07,-4.46e-07
5.115e-07,-4.57e-07
5.185e-07,-4.69e-07
5.255e-07,-4.8e-07
5.33e-07,-4.93e-07
5.405e-07,-5.06e-07
5.48e-07,-5.18e-07
5.555e-07,-5.31e-07
5.635e-07,-5.45e-07
5.71e-07,-5.58e-07
5.79e-07,-5.73e-07
5.87e-07,-5.88e-07
5.955e-07,-6.03e-07
6.035e-07,-6.18e-07
6.12e-07,-6.35e-07
6.205e-07,-6.51e-07
6.29e-07,-6.68e-07
6.38e-07,-6.85e-07
6.47e-07,-7.04e-07
6.56e-07,-7.22e-07
6.65e-07,-7.4e-07
6.745e-07,-7.6e-07
6.835e-07,-7.79e-07
6.93e-07,-7.99e-07
7.03e-07,-8.2e-07
7.125e-07,-8.4e-07
7.225e-07,-8.63e-07
7.325e-07,-8.86e-07
