"Ix","Iz"
0.00865,-0.001008
0.00879,-0.001018
0.00893,-0.001027
0.009075,-0.001037
0.009225,-0.001047
0.009375,-0.001056
0.00953,-0.001066
0.00968,-0.001076
0.00984,-0.001087
0.01,-0.001098
