"Iy","Iz"
-9.395e-07,-0.02034
-9.53e-07,-0.02034
-9.66e-07,-0.02034
-9.795e-07,-0.02034
-9.93e-07,-0.02034
-1.007e-06,-0.02034
-1.021e-06,-0.02034
-1.035e-06,-0.02034
-1.0495e-06,-0.02034
-1.064e-06,-0.02034
-1.079e-06,-0.02034
-1.094e-06,-0.02034
-1.1095e-06,-0.02034
-1.1245e-06,-0.02034
-1.1405e-06,-0.02034
-1.1565e-06,-0.02034
-1.1725e-06,-0.02034
-1.1885e-06,-0.02034
-1.2055e-06,-0.02034
-1.222e-06,-0.02034
-1.239e-06,-0.02034
-1.2565e-06,-0.02034
-1.274e-06,-0.02034
-1.2915e-06,-0.02034
-1.3095e-06,-0.02034
-1.328e-06,-0.02034
-1.3465e-06,-0.02034
-1.365e-06,-0.02034
-1.384e-06,-0.02034
-1.4035e-06,-0.02034
-1.423e-06,-0.02034
-1.4425e-06,-0.02034
-1.4625e-06,-0.02034
-1.483e-06,-0.02034
-1.504e-06,-0.02034
-1.5245e-06,-0.02034
-1.546e-06,-0.02034
-1.5675e-06,-0.02034
-1.5895e-06,-0.02034
-1.6115e-06,-0.02034
-1.634e-06,-0.02034
-1.6565e-06,-0.02034
-1.6795e-06,-0.02034
-1.703e-06,-0.02034
-1.727e-06,-0.02034
-1.751e-06,-0.02034
-1.775e-06,-0.02034
-1.8e-06,-0.02034
-1.825e-06,-0.02034
-1.8505e-06,-0.02034
-1.876e-06,-0.02034
-1.9025e-06,-0.02034
-1.929e-06,-0.02034
-1.9555e-06,-0.02034
-1.983e-06,-0.02034
-2.01e-06,-0.02034
-2.04e-06,-0.02034
-2.065e-06,-0.02034
-2.095e-06,-0.02034
-2.125e-06,-0.02034
-2.155e-06,-0.02034
-2.185e-06,-0.02034
-2.215e-06,-0.02034
-2.245e-06,-0.02034
-2.275e-06,-0.02034
-2.31e-06,-0.02034
-2.34e-06,-0.02034
-2.375e-06,-0.02034
-2.405e-06,-0.02034
-2.44e-06,-0.02034
-2.475e-06,-0.02034
-2.51e-06,-0.02034
-2.545e-06,-0.02034
-2.58e-06,-0.02034
-2.615e-06,-0.02034
-2.65e-06,-0.02034
-2.69e-06,-0.02034
-2.725e-06,-0.02034
-2.765e-06,-0.02034
-2.8e-06,-0.02034
-2.84e-06,-0.02034
-2.88e-06,-0.02034
